40.1377	13.4176	2.93986	0.564943	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7701	14.8197	2.43481	1.91287	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.757	14.8163	2.54637	1.96826	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3567	16.5551	2.62401	1.59498	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.449	16.5884	2.7224	1.62076	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1561	17.2947	2.5888	0.10517	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.1622	17.2961	2.79028	0.163095	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6253	19.0532	2.33738	2.7619	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5375	19.0194	2.10597	2.66435	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7123	19.9179	3.95157	-0.139398	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.501	19.8427	3.1842	-0.386063	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.04	21.0737	2.12657	2.21732	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
55.9656	21.046	2.02273	2.18261	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.6548	21.7984	3.13605	-0.110916	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6394	21.793	3.06988	-0.132644	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.884	22.7755	1.60985	1.61952	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.9305	22.7947	2.03803	1.79927	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3775	23.4206	2.68791	-0.0978641	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.5213	23.4748	2.76998	-0.0541056	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3384	23.9888	2.92516	0.891637	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.0697	23.8917	2.21404	0.64079	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2627	24.3603	2.15435	0.353692	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.466	24.4329	2.50525	0.480827	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8299	24.885	2.22997	0.41758	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7756	24.8658	2.17489	0.396294	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8942	24.7203	2.00695	-0.505005	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
73.0365	24.7684	2.33033	-0.398671	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0066	25.2494	1.72877	1.01386	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9949	25.2455	1.76013	1.02493	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.1187	24.9452	2.32049	-1.12227	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1168	24.9458	2.13744	-1.16067	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.1092	25.0221	1.98312	0.860774	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.056	25.0049	1.66786	0.764368	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8075	24.8795	1.73971	-0.691399	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.9105	24.9117	1.80578	-0.661006	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6225	24.6348	1.6622	-0.0389113	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.579	24.6219	1.53173	-0.0754673	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1723	24.5503	1.65132	-0.0633138	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.177	24.5517	1.60387	-0.0749149	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6412	23.8162	1.27095	-1.1721	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7996	23.86	1.61945	-1.07824	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9518	23.5189	0.779031	0.0873181	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.2131	23.5895	1.16334	0.19557	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8166	22.7981	1.93049	-1.38159	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.642	22.7534	1.56442	-1.4738	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5072	22.297	0.290376	0.13077	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6935	22.3435	0.759795	0.245511	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5135	21.6784	0.801959	-1.23735	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.7322	21.7306	1.2814	-1.12564	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7222	21.1096	0.754022	-0.324977	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.8904	21.1485	0.994783	-0.264656	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8602	20.9529	0.951503	-0.153838	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
93.0099	20.9869	1.02083	-0.132246	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4772	20.2237	-0.105008	-1.20273	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.7797	20.2877	0.912184	-1.01116	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3117	19.6533	2.1477	-0.35276	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
94.8426	19.5572	0.930473	-0.587065	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5076	19.6902	0.462302	0.566583	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.568	19.7027	0.644517	0.605197	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2645	19.1731	0.666792	-1.23853	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3934	19.1985	0.969022	-1.18132	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.525	18.7185	1.33304	-0.0297343	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4173	18.6978	0.943763	-0.098512	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2133	18.3767	0.640814	-0.470095	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2983	18.3925	0.829448	-0.435422	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0385	17.3641	0.617447	-1.40493	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.1101	17.3754	1.06279	-1.35304	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9989	16.9772	0.779019	0.187075	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.143	17.0015	0.872373	0.206383	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.201	16.5445	1.19753	-0.859755	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.5374	1.05452	-0.880316	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.383	16.3905	1.43026	0.319014	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.171	16.3564	0.946268	0.241942	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.006	15.3676	0.662063	-1.76077	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.028	15.3686	1.13705	-1.72923	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.252	1.11781	0.882121	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.012	15.2372	1.01184	0.867547	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.533	14.4601	1.92672	-1.77249	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.356	14.4364	1.46009	-1.82658	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.83	14.0316	1.55256	0.47691	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.674	14.0112	1.30837	0.443905	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.082	13.6695	1.46805	-0.823859	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.122	13.6744	1.58752	-0.810473	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.537	13.5633	1.2795	0.31429	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.496	13.5583	1.35712	0.322956	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.06	12.5962	1.70858	-1.74825	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.214	12.6143	1.88114	-1.71666	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.915	12.4695	1.58774	0.819323	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.904	12.4685	1.64457	0.826195	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.797	12.559	2.10354	-0.354455	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.785	12.5579	1.91599	-0.372237	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.687	12.1045	1.88626	-0.504026	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.794	12.1154	2.14651	-0.47887	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.952	11.9967	2.18323	0.103991	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.922	11.9937	2.12052	0.0977236	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.701	12.2897	1.45787	0.40637	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.886	12.3087	2.03678	0.467542	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.557	12.8287	3.28204	0.574907	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.247	12.7964	2.37946	0.477552	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.907	12.7805	0.950092	-0.346476	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.349	12.8251	2.38815	-0.208491	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.851	13.319	2.63612	0.93131	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.702	13.3036	2.423	0.910981	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.951	13.7024	2.06303	0.0762499	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.135	13.7219	2.405	0.112239	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.099	14.4995	1.56411	1.17228	132.092	14.507	132.53	14.458	2.55028	0.74543
132.363	14.5292	2.37176	1.27146	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.068	15.0559	2.99616	0.0796118	135.074	15.0475	135.066	15.2513	2.58865	0.863795
135.003	15.0488	2.6625	0.0423073	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.562	16.2018	2.5023	1.83516	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.634	16.2105	2.67316	1.85671	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.332	17.0202	2.67697	0.16325	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.375	17.0255	2.83577	0.18318	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.893	17.983	2.24538	1.42312	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.886	17.9829	2.55153	1.47426	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.393	19.1651	2.45076	0.999492	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.589	19.1909	2.80419	1.04464	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.253	20.4727	2.54126	1.42233	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.247	20.4719	2.56905	1.42795	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.688	22.1119	2.32842	1.76521	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.731	22.1188	2.64621	1.82557	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.422	23.4961	2.71004	1.1012	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.399	23.4926	2.66336	1.09396	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8059	2.64396	1.44877	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.015	24.8007	2.48623	1.41997	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.898	26.0326	3.2526	1.1367	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.878	26.0292	2.96585	1.0827	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.419	27.4224	2.15092	1.56259	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.534	27.4421	2.45431	1.61729	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.632	28.772	1.74026	1.12989	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.967	28.8312	2.55855	1.27899	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.823	30.2048	3.1447	1.45054	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.675	30.1777	2.65698	1.35576	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.101	31.3738	2.19748	1.08216	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.212	31.3944	2.56162	1.15359	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.169	32.3424	3.32056	0.844398	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.074	32.3246	2.83189	0.749186	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.647	33.4583	2.35052	1.35757	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.63	33.4552	2.38396	1.36593	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.031	34.2081	2.37562	0.370353	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.084	34.2185	2.48206	0.390887	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.135	35.1355	3.627	1.28355	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.745	35.059	2.46763	1.05154	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.593	35.7568	3.18709	0.501327	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.32	35.7034	2.48094	0.362983	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.733	36.5103	2.3768	1.08051	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.685	36.5006	2.1076	1.02449	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.944	36.9471	2.36587	0.0944251	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.067	36.9714	2.48092	0.117937	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.466	37.4016	2.34287	0.62041	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.49	37.4063	2.21058	0.594038	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5681	2.24864	-0.106622	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.677	37.5566	2.15849	-0.124675	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.478	37.2811	1.45055	-0.393697	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.615	37.3074	1.96912	-0.299133	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.984	37.3941	2.77453	0.354217	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.667	37.3337	1.8765	0.185206	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.721	37.7259	2.23665	0.533256	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.58	37.6989	1.85676	0.460544	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.297	37.2965	1.5287	-0.951503	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.363	37.3087	1.75075	-0.912801	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.541	36.9899	2.62228	0.0796162	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.191	36.9257	1.6472	-0.0942488	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.961	36.4611	1.864	-0.688413	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.831	36.438	1.46938	-0.755502	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.995	36.191	0.904483	0.0519793	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.033	36.1978	1.31633	0.121949	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
